Epoch = 423, Iter= 159, Average Epoch Loss= 0.0348000911
Epoch = 424, Iter= 159, Average Epoch Loss= 0.0347979789
Epoch = 425, Iter= 159, Average Epoch Loss= 0.0347990181
Epoch = 426, Iter= 159, Average Epoch Loss= 0.0347975735
Epoch = 427, Iter= 159, Average Epoch Loss= 0.0347966307
Epoch = 428, Iter= 159, Average Epoch Loss= 0.0347987985
Epoch = 429, Iter= 159, Average Epoch Loss= 0.0347977936
Epoch = 430, Iter= 159, Average Epoch Loss= 0.0347977317
Epoch = 431, Iter= 159, Average Epoch Loss= 0.0347977153
Epoch = 432, Iter= 159, Average Epoch Loss= 0.0347987316
Epoch = 433, Iter= 159, Average Epoch Loss= 0.0347949417
Epoch = 434, Iter= 159, Average Epoch Loss= 0.0347961829
Epoch = 435, Iter= 159, Average Epoch Loss= 0.0347942580
Epoch = 436, Iter= 159, Average Epoch Loss= 0.0347955065
Epoch = 437, Iter= 159, Average Epoch Loss= 0.0347916866
Epoch = 438, Iter= 159, Average Epoch Loss= 0.0347893479
Epoch = 439, Iter= 159, Average Epoch Loss= 0.0347890444
Epoch = 440, Iter= 159, Average Epoch Loss= 0.0347889234
Epoch = 441, Iter= 159, Average Epoch Loss= 0.0347877597
Epoch = 442, Iter= 159, Average Epoch Loss= 0.0347891093
Epoch = 443, Iter= 159, Average Epoch Loss= 0.0347871201
Epoch = 444, Iter= 159, Average Epoch Loss= 0.0347865039
Epoch = 445, Iter= 159, Average Epoch Loss= 0.0347863580
Epoch = 446, Iter= 159, Average Epoch Loss= 0.0347859554
Epoch = 447, Iter= 159, Average Epoch Loss= 0.0347863643
Epoch = 448, Iter= 159, Average Epoch Loss= 0.0347860015
Epoch = 449, Iter= 159, Average Epoch Loss= 0.0347844938
Epoch = 450, Iter= 159, Average Epoch Loss= 0.0347780678
Epoch = 451, Iter= 159, Average Epoch Loss= 0.0347786110
Epoch = 452, Iter= 159, Average Epoch Loss= 0.0347782201
Epoch = 453, Iter= 159, Average Epoch Loss= 0.0347817402
Epoch = 454, Iter= 159, Average Epoch Loss= 0.0347801908
Epoch = 455, Iter= 159, Average Epoch Loss= 0.0347760083
Epoch = 456, Iter= 159, Average Epoch Loss= 0.0347791550
Epoch = 457, Iter= 159, Average Epoch Loss= 0.0347767955
Epoch = 458, Iter= 159, Average Epoch Loss= 0.0347761345
Epoch = 459, Iter= 159, Average Epoch Loss= 0.0347763244
Epoch = 460, Iter= 159, Average Epoch Loss= 0.0347745965
Epoch = 461, Iter= 159, Average Epoch Loss= 0.0347728996
Epoch = 462, Iter= 159, Average Epoch Loss= 0.0347712886
Epoch = 463, Iter= 159, Average Epoch Loss= 0.0347724394
Epoch = 464, Iter= 159, Average Epoch Loss= 0.0347711217
Epoch = 465, Iter= 159, Average Epoch Loss= 0.0347725350
Epoch = 466, Iter= 159, Average Epoch Loss= 0.0347677428
Epoch = 467, Iter= 159, Average Epoch Loss= 0.0347673723
Epoch = 468, Iter= 159, Average Epoch Loss= 0.0347686167
Epoch = 469, Iter= 159, Average Epoch Loss= 0.0347678227
Epoch = 470, Iter= 159, Average Epoch Loss= 0.0347663605
Epoch = 471, Iter= 159, Average Epoch Loss= 0.0347675015
Epoch = 472, Iter= 159, Average Epoch Loss= 0.0347654562
Epoch = 473, Iter= 159, Average Epoch Loss= 0.0347667509
Epoch = 474, Iter= 159, Average Epoch Loss= 0.0347653565
Epoch = 475, Iter= 159, Average Epoch Loss= 0.0347649604
Epoch = 476, Iter= 159, Average Epoch Loss= 0.0347659698
Epoch = 477, Iter= 159, Average Epoch Loss= 0.0347664356
Epoch = 478, Iter= 159, Average Epoch Loss= 0.0347637728
Epoch = 479, Iter= 159, Average Epoch Loss= 0.0347628266
Epoch = 480, Iter= 159, Average Epoch Loss= 0.0347641526
Epoch = 481, Iter= 159, Average Epoch Loss= 0.0347640523
Epoch = 482, Iter= 159, Average Epoch Loss= 0.0347632695
Epoch = 483, Iter= 159, Average Epoch Loss= 0.0347602167
Epoch = 484, Iter= 159, Average Epoch Loss= 0.0347599074
Epoch = 485, Iter= 159, Average Epoch Loss= 0.0347630331
Epoch = 486, Iter= 159, Average Epoch Loss= 0.0347607336
Epoch = 487, Iter= 159, Average Epoch Loss= 0.0347628082
Epoch = 488, Iter= 159, Average Epoch Loss= 0.0347621830
Epoch = 489, Iter= 159, Average Epoch Loss= 0.0347598746
Epoch = 490, Iter= 159, Average Epoch Loss= 0.0347607829
Epoch = 491, Iter= 159, Average Epoch Loss= 0.0347581024
Epoch = 492, Iter= 159, Average Epoch Loss= 0.0347593079
Epoch = 493, Iter= 159, Average Epoch Loss= 0.0347571034
Epoch = 494, Iter= 159, Average Epoch Loss= 0.0347593637
Epoch = 495, Iter= 159, Average Epoch Loss= 0.0347547438
Epoch = 496, Iter= 159, Average Epoch Loss= 0.0347559750
Epoch = 497, Iter= 159, Average Epoch Loss= 0.0347532348
Epoch = 498, Iter= 159, Average Epoch Loss= 0.0347545175
Epoch = 499, Iter= 159, Average Epoch Loss= 0.0347544487
